"","x"
"16573","TKTL1"
"16574","TKTL2"
"16575","TLCD1"
"16576","TLCD2"
"16577","TLDC2"
"16578","TLE1"
"16579","TLE2"
"16580","TLE3"
"16581","TLE4"
"16582","TLE6"
"16583","TLE7"
"16584","TLK1"
"16585","TLK2"
"16586","TLL1"
"16587","TLL2"
"16588","TLN1"
"16589","TLN2"
"16590","TLNRD1"
"16591","TLR1"
"16592","TLR10"
"16593","TLR2"
"16594","TLR3"
"16595","TLR4"
"16596","TLR5"
"16597","TLR6"
"16598","TLR7"
"16599","TLR8"
"16600","TLR9"
"16601","TLX1"
"16602","TLX2"
"16603","TLX3"
"16604","TM2D1"
"16605","TM2D2"
"16606","TM2D3"
"16607","TM4SF1"
"16608","TM4SF18"
"16609","TM4SF19"
"16610","TM4SF20"
"16611","TM4SF4"
"16612","TM4SF5"
"16613","TM6SF1"
"16614","TM6SF2"
"16615","TM7SF2"
"16616","TM7SF3"
"16617","TM9SF1"
"16618","TM9SF2"
"16619","TM9SF3"
"16620","TM9SF4"
"16621","TMA16"
"16622","TMA7"
"16623","TMBIM1"
"16624","TMBIM4"
"16625","TMBIM6"
"16626","TMC1"
"16627","TMC2"
"16628","TMC3"
"16629","TMC4"
"16630","TMC5"
"16631","TMC6"
"16632","TMC7"
"16633","TMC8"
"16634","TMCC1"
"16635","TMCC2"
"16636","TMCC3"
"16637","TMCO1"
"16638","TMCO2"
"16639","TMCO3"
"16640","TMCO4"
"16641","TMCO5A"
"16642","TMCO6"
"16643","TMED1"
"16644","TMED10"
"16645","TMED2"
"16646","TMED3"
"16647","TMED4"
"16648","TMED5"
"16649","TMED6"
"16650","TMED7"
"16651","TMED7-TICAM2"
"16652","TMED8"
"16653","TMED9"
"16654","TMEFF1"
"16655","TMEFF2"
"16656","TMEM100"
"16657","TMEM101"
"16658","TMEM102"
"16659","TMEM104"
"16660","TMEM106A"
"16661","TMEM106B"
"16662","TMEM106C"
"16663","TMEM107"
"16664","TMEM108"
"16665","TMEM109"
"16666","TMEM11"
"16667","TMEM114"
"16668","TMEM115"
"16669","TMEM116"
"16670","TMEM117"
"16671","TMEM119"
"16672","TMEM120A"
"16673","TMEM120B"
"16674","TMEM121"
"16675","TMEM121B"
"16676","TMEM123"
"16677","TMEM125"
"16678","TMEM126A"
"16679","TMEM126B"
"16680","TMEM127"
"16681","TMEM128"
"16682","TMEM129"
"16683","TMEM130"
"16684","TMEM131"
"16685","TMEM131L"
"16686","TMEM132A"
"16687","TMEM132B"
"16688","TMEM132C"
"16689","TMEM132D"
"16690","TMEM132E"
"16691","TMEM134"
"16692","TMEM135"
"16693","TMEM136"
"16694","TMEM138"
"16695","TMEM139"
"16696","TMEM140"
"16697","TMEM141"
"16698","TMEM143"
"16699","TMEM144"
"16700","TMEM145"
"16701","TMEM147"
"16702","TMEM14A"
"16703","TMEM14B"
"16704","TMEM14C"
"16705","TMEM150A"
"16706","TMEM150B"
"16707","TMEM150C"
"16708","TMEM151A"
"16709","TMEM151B"
"16710","TMEM154"
"16711","TMEM155"
"16712","TMEM156"
"16713","TMEM158"
"16714","TMEM159"
"16715","TMEM160"
"16716","TMEM161A"
"16717","TMEM161B"
"16718","TMEM163"
"16719","TMEM164"
"16720","TMEM165"
"16721","TMEM167A"
"16722","TMEM167B"
"16723","TMEM168"
"16724","TMEM169"
"16725","TMEM17"
"16726","TMEM170A"
"16727","TMEM170B"
"16728","TMEM171"
"16729","TMEM173"
"16730","TMEM174"
"16731","TMEM175"
"16732","TMEM176A"
"16733","TMEM176B"
"16734","TMEM177"
"16735","TMEM178A"
"16736","TMEM178B"
"16737","TMEM179"
"16738","TMEM179B"
"16739","TMEM18"
"16740","TMEM181"
"16741","TMEM182"
"16742","TMEM183A"
"16743","TMEM184A"
"16744","TMEM184B"
"16745","TMEM184C"
"16746","TMEM185A"
"16747","TMEM185B"
"16748","TMEM186"
"16749","TMEM187"
"16750","TMEM189"
"16751","TMEM189-UBE2V1"
"16752","TMEM19"
"16753","TMEM190"
"16754","TMEM191B"
"16755","TMEM191C"
"16756","TMEM192"
"16757","TMEM196"
"16758","TMEM198"
"16759","TMEM199"
"16760","TMEM200A"
"16761","TMEM200B"
"16762","TMEM200C"
"16763","TMEM201"
"16764","TMEM202"
"16765","TMEM203"
"16766","TMEM204"
"16767","TMEM205"
"16768","TMEM206"
"16769","TMEM207"
"16770","TMEM208"
"16771","TMEM209"
"16772","TMEM210"
"16773","TMEM211"
"16774","TMEM212"
"16775","TMEM213"
"16776","TMEM214"
"16777","TMEM215"
"16778","TMEM216"
"16779","TMEM217"
"16780","TMEM218"
"16781","TMEM219"
"16782","TMEM220"
"16783","TMEM221"
"16784","TMEM222"
"16785","TMEM225"
"16786","TMEM225B"
"16787","TMEM229A"
"16788","TMEM229B"
"16789","TMEM230"
"16790","TMEM231"
"16791","TMEM232"
"16792","TMEM233"
"16793","TMEM234"
"16794","TMEM235"
"16795","TMEM236"
"16796","TMEM237"
"16797","TMEM238"
"16798","TMEM238L"
"16799","TMEM239"
"16800","TMEM240"
"16801","TMEM241"
"16802","TMEM242"
"16803","TMEM243"
"16804","TMEM244"
"16805","TMEM245"
"16806","TMEM246"
"16807","TMEM247"
"16808","TMEM248"
"16809","TMEM249"
"16810","TMEM25"
"16811","TMEM250"
"16812","TMEM251"
"16813","TMEM252"
"16814","TMEM253"
"16815","TMEM254"
"16816","TMEM255A"
"16817","TMEM255B"
"16818","TMEM256"
"16819","TMEM258"
"16820","TMEM259"
"16821","TMEM26"
"16822","TMEM260"
"16823","TMEM262"
"16824","TMEM263"
"16825","TMEM266"
"16826","TMEM267"
"16827","TMEM268"
"16828","TMEM269"
"16829","TMEM270"
"16830","TMEM271"
"16831","TMEM272"
"16832","TMEM273"
"16833","TMEM30A"
"16834","TMEM30B"
"16835","TMEM31"
"16836","TMEM33"
"16837","TMEM35A"
"16838","TMEM35B"
"16839","TMEM37"
"16840","TMEM38A"
"16841","TMEM38B"
"16842","TMEM39A"
"16843","TMEM39B"
"16844","TMEM40"
"16845","TMEM41A"
"16846","TMEM41B"
"16847","TMEM42"
"16848","TMEM43"
"16849","TMEM44"
"16850","TMEM45A"
"16851","TMEM45B"
"16852","TMEM47"
"16853","TMEM50A"
"16854","TMEM50B"
"16855","TMEM51"
"16856","TMEM52"
"16857","TMEM52B"
"16858","TMEM53"
"16859","TMEM54"
"16860","TMEM56"
"16861","TMEM56-RWDD3"
"16862","TMEM59"
"16863","TMEM60"
"16864","TMEM61"
"16865","TMEM62"
"16866","TMEM63A"
"16867","TMEM63B"
"16868","TMEM63C"
"16869","TMEM64"
"16870","TMEM65"
"16871","TMEM67"
"16872","TMEM68"
"16873","TMEM69"
"16874","TMEM70"
"16875","TMEM71"
"16876","TMEM72"
"16877","TMEM74"
"16878","TMEM74B"
"16879","TMEM79"
"16880","TMEM80"
"16881","TMEM81"
"16882","TMEM82"
"16883","TMEM86A"
"16884","TMEM86B"
"16885","TMEM87A"
"16886","TMEM87B"
"16887","TMEM88"
"16888","TMEM88B"
"16889","TMEM89"
"16890","TMEM8A"
"16891","TMEM8B"
"16892","TMEM9"
"16893","TMEM92"
"16894","TMEM94"
"16895","TMEM95"
"16896","TMEM97"
"16897","TMEM98"
"16898","TMEM99"
"16899","TMEM9B"
"16900","TMF1"
"16901","TMIE"
"16902","TMIGD1"
"16903","TMIGD2"
"16904","TMIGD3"
"16905","TMLHE"
"16906","TMOD1"
"16907","TMOD2"
"16908","TMOD3"
"16909","TMOD4"
"16910","TMPO"
"16911","TMPPE"
"16912","TMPRSS11A"
"16913","TMPRSS11B"
"16914","TMPRSS11D"
"16915","TMPRSS11E"
"16916","TMPRSS11F"
"16917","TMPRSS12"
"16918","TMPRSS13"
"16919","TMPRSS15"
"16920","TMPRSS2"
"16921","TMPRSS3"
"16922","TMPRSS4"
"16923","TMPRSS5"
"16924","TMPRSS6"
"16925","TMPRSS7"
"16926","TMPRSS9"
"16927","TMSB10"
"16928","TMSB15A"
"16929","TMSB15B"
"16930","TMSB4X"
"16931","TMSB4Y"
"16932","TMTC1"
"16933","TMTC2"
"16934","TMTC3"
"16935","TMTC4"
"16936","TMUB1"
"16937","TMUB2"
"16938","TMX1"
"16939","TMX2"
"16940","TMX3"
"16941","TMX4"
"16942","TNC"
"16943","TNF"
"16944","TNFAIP1"
"16945","TNFAIP2"
"16946","TNFAIP3"
"16947","TNFAIP6"
"16948","TNFAIP8"
"16949","TNFAIP8L1"
"16950","TNFAIP8L2"
"16951","TNFAIP8L3"
"16952","TNFRSF10A"
"16953","TNFRSF10B"
"16954","TNFRSF10C"
"16955","TNFRSF10D"
"16956","TNFRSF11A"
"16957","TNFRSF11B"
"16958","TNFRSF12A"
"16959","TNFRSF13B"
"16960","TNFRSF13C"
"16961","TNFRSF14"
"16962","TNFRSF17"
"16963","TNFRSF18"
"16964","TNFRSF19"
"16965","TNFRSF1A"
"16966","TNFRSF1B"
"16967","TNFRSF21"
"16968","TNFRSF25"
"16969","TNFRSF4"
"16970","TNFRSF6B"
"16971","TNFRSF8"
"16972","TNFRSF9"
"16973","TNFSF10"
"16974","TNFSF11"
"16975","TNFSF12"
"16976","TNFSF12-TNFSF13"
"16977","TNFSF13"
"16978","TNFSF13B"
"16979","TNFSF14"
"16980","TNFSF15"
"16981","TNFSF18"
"16982","TNFSF4"
"16983","TNFSF8"
"16984","TNFSF9"
"16985","TNIK"
"16986","TNIP1"
"16987","TNIP2"
"16988","TNIP3"
"16989","TNK1"
"16990","TNK2"
"16991","TNKS"
"16992","TNKS1BP1"
"16993","TNKS2"
"16994","TNMD"
"16995","TNN"
"16996","TNNC1"
"16997","TNNC2"
"16998","TNNI1"
"16999","TNNI2"
"17000","TNNI3K"
"17001","TNNT1"
"17002","TNNT2"
"17003","TNNT3"
"17004","TNP1"
"17005","TNP2"
"17006","TNPO1"
"17007","TNPO2"
"17008","TNPO3"
"17009","TNR"
"17010","TNRC18"
"17011","TNRC6A"
"17012","TNRC6B"
"17013","TNRC6C"
"17014","TNS1"
"17015","TNS2"
"17016","TNS3"
"17017","TNS4"
"17018","TNXB"
"17019","TOB1"
"17020","TOB2"
"17021","TOE1"
"17022","TOGARAM1"
"17023","TOGARAM2"
"17024","TOLLIP"
"17025","TOM1"
"17026","TOM1L1"
"17027","TOM1L2"
"17028","TOMM20"
"17029","TOMM20L"
"17030","TOMM22"
"17031","TOMM34"
"17032","TOMM40"
"17033","TOMM40L"
"17034","TOMM5"
"17035","TOMM6"
"17036","TOMM7"
"17037","TOMM70"
"17038","TONSL"
"17039","TOP1"
"17040","TOP1MT"
"17041","TOP2A"
"17042","TOP2B"
"17043","TOP3A"
"17044","TOP3B"
"17045","TOPAZ1"
"17046","TOPBP1"
"17047","TOPORS"
"17048","TOR1A"
"17049","TOR1AIP1"
"17050","TOR1AIP2"
"17051","TOR1B"
"17052","TOR2A"
"17053","TOR3A"
"17054","TOR4A"
"17055","TOX"
"17056","TOX2"
"17057","TOX3"
"17058","TOX4"
"17059","TP53"
"17060","TP53AIP1"
"17061","TP53BP1"
"17062","TP53BP2"
"17063","TP53I11"
"17064","TP53I13"
"17065","TP53I3"
"17066","TP53INP1"
"17067","TP53INP2"
"17068","TP53RK"
"17069","TP53TG3"
"17070","TP53TG3B"
"17071","TP53TG3C"
"17072","TP53TG3D"
"17073","TP53TG3E"
"17074","TP53TG3F"
"17075","TP53TG5"
"17076","TP63"
"17077","TP73"
"17078","TPBG"
"17079","TPBGL"
"17080","TPCN1"
"17081","TPCN2"
"17082","TPD52"
"17083","TPD52L1"
"17084","TPD52L2"
"17085","TPD52L3"
"17086","TPGS1"
"17087","TPGS2"
"17088","TPH1"
"17089","TPH2"
"17090","TPI1"
"17091","TPK1"
"17092","TPM1"
"17093","TPM2"
"17094","TPM3"
"17095","TPM4"
"17096","TPMT"
"17097","TPO"
"17098","TPP1"
"17099","TPP2"
"17100","TPPP"
"17101","TPPP2"
"17102","TPPP3"
"17103","TPR"
"17104","TPRA1"
"17105","TPRG1"
"17106","TPRG1L"
"17107","TPRKB"
"17108","TPRN"
"17109","TPRX1"
"17110","TPSAB1"
"17111","TPSB2"
"17112","TPSD1"
"17113","TPSG1"
"17114","TPST1"
"17115","TPST2"
"17116","TPT1"
"17117","TPTE"
"17118","TPTE2"
"17119","TPTEP2-CSNK1E"
"17120","TPX2"
"17121","TRA2A"
"17122","TRA2B"
"17123","TRABD"
"17124","TRABD2A"
"17125","TRABD2B"
"17126","TRADD"
"17127","TRAF1"
"17128","TRAF2"
"17129","TRAF3"
"17130","TRAF3IP1"
"17131","TRAF3IP2"
"17132","TRAF3IP3"
"17133","TRAF4"
"17134","TRAF5"
"17135","TRAF6"
"17136","TRAF7"
"17137","TRAFD1"
"17138","TRAIP"
"17139","TRAK1"
"17140","TRAK2"
"17141","TRAM1"
"17142","TRAM1L1"
"17143","TRAM2"
"17144","TRANK1"
"17145","TRAP1"
"17146","TRAPPC1"
"17147","TRAPPC10"
"17148","TRAPPC11"
"17149","TRAPPC12"
"17150","TRAPPC13"
"17151","TRAPPC2"
"17152","TRAPPC2B"
"17153","TRAPPC2L"
"17154","TRAPPC3"
"17155","TRAPPC3L"
"17156","TRAPPC4"
"17157","TRAPPC5"
"17158","TRAPPC6A"
"17159","TRAPPC6B"
"17160","TRAPPC8"
"17161","TRAPPC9"
"17162","TRARG1"
"17163","TRAT1"
"17164","TRDMT1"
"17165","TRDN"
"17166","TRDV1"
"17167","TREH"
"17168","TREM1"
"17169","TREM2"
"17170","TREML1"
"17171","TREML2"
"17172","TREML4"
"17173","TRERF1"
"17174","TREX1"
"17175","TREX2"
"17176","TRH"
"17177","TRHDE"
"17178","TRHR"
"17179","TRIAP1"
"17180","TRIB1"
"17181","TRIB2"
"17182","TRIB3"
"17183","TRIL"
"17184","TRIM10"
"17185","TRIM11"
"17186","TRIM13"
"17187","TRIM14"
"17188","TRIM15"
"17189","TRIM16"
"17190","TRIM16L"
"17191","TRIM17"
"17192","TRIM2"
"17193","TRIM21"
"17194","TRIM22"
"17195","TRIM23"
"17196","TRIM24"
"17197","TRIM25"
"17198","TRIM26"
"17199","TRIM27"
"17200","TRIM28"
"17201","TRIM29"
"17202","TRIM3"
"17203","TRIM31"
"17204","TRIM32"
"17205","TRIM33"
"17206","TRIM34"
"17207","TRIM35"
"17208","TRIM36"
"17209","TRIM37"
"17210","TRIM38"
"17211","TRIM39"
"17212","TRIM39-RPP21"
"17213","TRIM4"
"17214","TRIM40"
"17215","TRIM41"
"17216","TRIM42"
"17217","TRIM43"
"17218","TRIM43B"
"17219","TRIM44"
"17220","TRIM45"
"17221","TRIM46"
"17222","TRIM48"
"17223","TRIM49"
"17224","TRIM49B"
"17225","TRIM49C"
"17226","TRIM49D1"
"17227","TRIM49D2"
"17228","TRIM5"
"17229","TRIM50"
"17230","TRIM51"
"17231","TRIM51GP"
"17232","TRIM52"
"17233","TRIM54"
"17234","TRIM55"
"17235","TRIM56"
"17236","TRIM58"
"17237","TRIM59"
"17238","TRIM6"
"17239","TRIM6-TRIM34"
"17240","TRIM60"
"17241","TRIM61"
"17242","TRIM62"
"17243","TRIM63"
"17244","TRIM64"
"17245","TRIM64B"
"17246","TRIM64C"
"17247","TRIM65"
"17248","TRIM66"
"17249","TRIM67"
"17250","TRIM68"
"17251","TRIM69"
"17252","TRIM7"
"17253","TRIM71"
"17254","TRIM72"
"17255","TRIM73"
"17256","TRIM74"
"17257","TRIM75P"
"17258","TRIM77"
"17259","TRIM8"
"17260","TRIM9"
"17261","TRIML1"
"17262","TRIML2"
"17263","TRIO"
"17264","TRIOBP"
"17265","TRIP10"
"17266","TRIP11"
"17267","TRIP12"
"17268","TRIP13"
"17269","TRIP4"
"17270","TRIP6"
"17271","TRIQK"
"17272","TRIR"
"17273","TRIT1"
"17274","TRMO"
"17275","TRMT1"
"17276","TRMT10A"
"17277","TRMT10B"
"17278","TRMT10C"
"17279","TRMT11"
"17280","TRMT112"
"17281","TRMT12"
"17282","TRMT13"
"17283","TRMT1L"
"17284","TRMT2A"
"17285","TRMT2B"
"17286","TRMT44"
"17287","TRMT5"
"17288","TRMT6"
"17289","TRMT61A"
"17290","TRMT61B"
"17291","TRMT9B"
"17292","TRMU"
"17293","TRNAU1AP"
"17294","TRNP1"
"17295","TRNT1"
"17296","TRO"
"17297","TROAP"
"17298","TRPA1"
"17299","TRPC1"
"17300","TRPC3"
"17301","TRPC4"
"17302","TRPC4AP"
"17303","TRPC5"
"17304","TRPC5OS"
"17305","TRPC6"
"17306","TRPC7"
"17307","TRPM1"
"17308","TRPM2"
"17309","TRPM3"
"17310","TRPM4"
"17311","TRPM5"
"17312","TRPM6"
"17313","TRPM7"
"17314","TRPM8"
"17315","TRPS1"
"17316","TRPT1"
"17317","TRPV1"
"17318","TRPV2"
"17319","TRPV3"
"17320","TRPV4"
"17321","TRPV5"
"17322","TRPV6"
"17323","TRRAP"
"17324","TRUB1"
"17325","TRUB2"
"17326","TSACC"
"17327","TSC1"
"17328","TSC2"
"17329","TSC22D1"
"17330","TSC22D2"
"17331","TSC22D3"
"17332","TSC22D4"
"17333","TSEN15"
"17334","TSEN2"
"17335","TSEN34"
"17336","TSEN54"
"17337","TSFM"
"17338","TSG101"
"17339","TSGA10"
"17340","TSGA10IP"
"17341","TSGA13"
"17342","TSHB"
"17343","TSHR"
"17344","TSHZ1"
"17345","TSHZ2"
"17346","TSHZ3"
"17347","TSKS"
"17348","TSKU"
"17349","TSLP"
"17350","TSN"
"17351","TSNARE1"
"17352","TSNAX"
"17353","TSNAXIP1"
"17354","TSPAN1"
"17355","TSPAN10"
"17356","TSPAN11"
"17357","TSPAN12"
"17358","TSPAN13"
"17359","TSPAN14"
"17360","TSPAN15"
"17361","TSPAN16"
"17362","TSPAN17"
"17363","TSPAN18"
"17364","TSPAN19"
"17365","TSPAN2"
"17366","TSPAN3"
"17367","TSPAN31"
"17368","TSPAN32"
"17369","TSPAN33"
"17370","TSPAN4"
"17371","TSPAN5"
"17372","TSPAN6"
"17373","TSPAN7"
"17374","TSPAN8"
"17375","TSPAN9"
"17376","TSPEAR"
"17377","TSPO"
"17378","TSPO2"
"17379","TSPOAP1"
"17380","TSPY1"
"17381","TSPY10"
"17382","TSPY2"
"17383","TSPY3"
"17384","TSPY4"
"17385","TSPY8"
"17386","TSPYL1"
"17387","TSPYL2"
"17388","TSPYL4"
"17389","TSPYL5"
"17390","TSPYL6"
"17391","TSR1"
"17392","TSR2"
"17393","TSR3"
"17394","TSSC4"
"17395","TSSK1B"
"17396","TSSK2"
"17397","TSSK3"
"17398","TSSK4"
"17399","TSSK6"
"17400","TST"
"17401","TSTA3"
"17402","TSTD1"
"17403","TSTD2"
"17404","TSTD3"
"17405","TTBK1"
"17406","TTBK2"
"17407","TTC1"
"17408","TTC12"
"17409","TTC13"
"17410","TTC14"
"17411","TTC16"
"17412","TTC17"
"17413","TTC19"
"17414","TTC21A"
"17415","TTC21B"
"17416","TTC22"
"17417","TTC23"
"17418","TTC23L"
"17419","TTC24"
"17420","TTC25"
"17421","TTC26"
"17422","TTC27"
"17423","TTC28"
"17424","TTC29"
"17425","TTC3"
"17426","TTC30A"
"17427","TTC30B"
"17428","TTC31"
"17429","TTC32"
"17430","TTC33"
"17431","TTC34"
"17432","TTC36"
"17433","TTC37"
"17434","TTC38"
"17435","TTC39A"
"17436","TTC39B"
"17437","TTC39C"
"17438","TTC4"
"17439","TTC5"
"17440","TTC6"
"17441","TTC7A"
"17442","TTC7B"
"17443","TTC8"
"17444","TTC9"
"17445","TTC9B"
"17446","TTC9C"
"17447","TTF1"
"17448","TTF2"
"17449","TTI1"
"17450","TTI2"
"17451","TTK"
"17452","TTL"
"17453","TTLL1"
"17454","TTLL10"
"17455","TTLL11"
"17456","TTLL12"
"17457","TTLL13P"
"17458","TTLL2"
"17459","TTLL3"
"17460","TTLL4"
"17461","TTLL5"
"17462","TTLL6"
"17463","TTLL7"
"17464","TTLL8"
"17465","TTLL9"
"17466","TTN"
"17467","TTPA"
"17468","TTPAL"
"17469","TTR"
"17470","TTYH1"
"17471","TTYH2"
"17472","TTYH3"
"17473","TUB"
"17474","TUBA1A"
"17475","TUBA1B"
"17476","TUBA1C"
"17477","TUBA3C"
"17478","TUBA3D"
"17479","TUBA3E"
"17480","TUBA4A"
"17481","TUBA4B"
"17482","TUBA8"
"17483","TUBAL3"
"17484","TUBB"
"17485","TUBB1"
"17486","TUBB2A"
"17487","TUBB2B"
"17488","TUBB3"
"17489","TUBB4A"
"17490","TUBB4B"
"17491","TUBB6"
"17492","TUBB8"
"17493","TUBB8P12"
"17494","TUBD1"
"17495","TUBE1"
"17496","TUBG1"
"17497","TUBG2"
"17498","TUBGCP2"
"17499","TUBGCP3"
"17500","TUBGCP4"
"17501","TUBGCP5"
"17502","TUBGCP6"
"17503","TUFM"
"17504","TUFT1"
"17505","TULP1"
"17506","TULP2"
"17507","TULP3"
"17508","TULP4"
"17509","TUNAR"
"17510","TUSC1"
"17511","TUSC2"
"17512","TUSC3"
"17513","TUT1"
"17514","TUT4"
"17515","TUT7"
"17516","TVP23A"
"17517","TVP23B"
"17518","TVP23C"
"17519","TVP23C-CDRT4"
"17520","TWF1"
"17521","TWF2"
"17522","TWIST1"
"17523","TWIST2"
"17524","TWISTNB"
"17525","TWNK"
"17526","TWSG1"
"17527","TXK"
"17528","TXLNA"
"17529","TXLNB"
"17530","TXLNG"
"17531","TXN"
"17532","TXN2"
"17533","TXNDC11"
"17534","TXNDC12"
"17535","TXNDC15"
"17536","TXNDC16"
"17537","TXNDC17"
"17538","TXNDC2"
"17539","TXNDC5"
"17540","TXNDC8"
"17541","TXNDC9"
"17542","TXNIP"
"17543","TXNL1"
"17544","TXNL4A"
"17545","TXNL4B"
"17546","TXNRD1"
"17547","TXNRD2"
"17548","TXNRD3"
"17549","TYK2"
"17550","TYMP"
"17551","TYMS"
"17552","TYR"
"17553","TYRO3"
"17554","TYROBP"
"17555","TYRP1"
"17556","TYSND1"
"17557","TYW1"
"17558","TYW1B"
"17559","TYW3"
"17560","TYW5"
"17561","U2AF1"
"17562","U2AF1L4"
"17563","U2AF1L5"
"17564","U2AF2"
"17565","U2SURP"
"17566","UACA"
"17567","UAP1"
"17568","UAP1L1"
"17569","UBA1"
"17570","UBA2"
"17571","UBA3"
"17572","UBA5"
"17573","UBA52"
"17574","UBA6"
"17575","UBA7"
"17576","UBAC1"
"17577","UBAC2"
"17578","UBALD1"
"17579","UBALD2"
"17580","UBAP1"
"17581","UBAP1L"
"17582","UBAP2"
"17583","UBAP2L"
"17584","UBASH3A"
"17585","UBASH3B"
"17586","UBB"
"17587","UBC"
"17588","UBD"
"17589","UBE2A"
"17590","UBE2B"
"17591","UBE2C"
"17592","UBE2D1"
"17593","UBE2D2"
"17594","UBE2D3"
"17595","UBE2D4"
"17596","UBE2E1"
"17597","UBE2E2"
"17598","UBE2E3"
"17599","UBE2F"
"17600","UBE2G1"
"17601","UBE2G2"
"17602","UBE2H"
"17603","UBE2I"
"17604","UBE2J1"
"17605","UBE2J2"
"17606","UBE2K"
"17607","UBE2L3"
"17608","UBE2L5"
"17609","UBE2L6"
"17610","UBE2M"
"17611","UBE2N"
"17612","UBE2O"
"17613","UBE2Q1"
"17614","UBE2Q2"
"17615","UBE2Q2L"
"17616","UBE2QL1"
"17617","UBE2R2"
"17618","UBE2S"
"17619","UBE2T"
"17620","UBE2U"
"17621","UBE2V1"
"17622","UBE2V2"
"17623","UBE2W"
"17624","UBE2Z"
"17625","UBE3A"
"17626","UBE3B"
"17627","UBE3C"
"17628","UBE3D"
"17629","UBE4A"
"17630","UBE4B"
"17631","UBFD1"
"17632","UBIAD1"
"17633","UBL3"
"17634","UBL4A"
"17635","UBL4B"
"17636","UBL5"
"17637","UBL7"
"17638","UBLCP1"
"17639","UBN1"
"17640","UBN2"
"17641","UBOX5"
"17642","UBP1"
"17643","UBQLN1"
"17644","UBQLN2"
"17645","UBQLN3"
"17646","UBQLN4"
"17647","UBQLNL"
"17648","UBR1"
"17649","UBR2"
"17650","UBR3"
"17651","UBR4"
"17652","UBR5"
"17653","UBR7"
"17654","UBTD1"
"17655","UBTD2"
"17656","UBTF"
"17657","UBTFL1"
"17658","UBXN1"
"17659","UBXN10"
"17660","UBXN11"
"17661","UBXN2A"
"17662","UBXN2B"
"17663","UBXN4"
"17664","UBXN6"
"17665","UBXN7"
"17666","UBXN8"
"17667","UCHL1"
"17668","UCHL3"
"17669","UCHL5"
"17670","UCK1"
"17671","UCK2"
"17672","UCKL1"
"17673","UCMA"
"17674","UCN"
"17675","UCN2"
"17676","UCN3"
"17677","UCP1"
"17678","UCP2"
"17679","UCP3"
"17680","UEVLD"
"17681","UFC1"
"17682","UFD1"
"17683","UFL1"
"17684","UFM1"
"17685","UFSP1"
"17686","UFSP2"
"17687","UGCG"
"17688","UGDH"
"17689","UGGT1"
"17690","UGGT2"
"17691","UGP2"
"17692","UGT1A1"
"17693","UGT1A10"
"17694","UGT1A3"
"17695","UGT1A4"
"17696","UGT1A5"
"17697","UGT1A6"
"17698","UGT1A7"
"17699","UGT1A8"
"17700","UGT1A9"
"17701","UGT2A1"
"17702","UGT2A2"
"17703","UGT2A3"
"17704","UGT2B10"
"17705","UGT2B11"
"17706","UGT2B15"
"17707","UGT2B17"
"17708","UGT2B28"
"17709","UGT2B4"
"17710","UGT2B7"
"17711","UGT3A1"
"17712","UGT3A2"
"17713","UGT8"
"17714","UHMK1"
"17715","UHRF1"
"17716","UHRF1BP1"
"17717","UHRF1BP1L"
"17718","UHRF2"
"17719","UIMC1"
"17720","ULBP1"
"17721","ULBP2"
"17722","ULBP3"
"17723","ULK1"
"17724","ULK2"
"17725","ULK3"
"17726","ULK4"
"17727","UMAD1"
"17728","UMOD"
"17729","UMODL1"
"17730","UMPS"
"17731","UNC119"
"17732","UNC119B"
"17733","UNC13A"
"17734","UNC13B"
"17735","UNC13C"
"17736","UNC13D"
"17737","UNC45A"
"17738","UNC45B"
"17739","UNC50"
"17740","UNC5A"
"17741","UNC5B"
"17742","UNC5C"
"17743","UNC5CL"
"17744","UNC5D"
"17745","UNC79"
"17746","UNC80"
"17747","UNC93A"
"17748","UNC93B1"
"17749","UNCX"
"17750","UNG"
"17751","UNK"
"17752","UNKL"
"17753","UPB1"
"17754","UPF1"
"17755","UPF2"
"17756","UPF3A"
"17757","UPF3B"
"17758","UPK1A"
"17759","UPK1B"
"17760","UPK2"
"17761","UPK3A"
"17762","UPK3B"
"17763","UPK3BL1"
"17764","UPP1"
"17765","UPP2"
"17766","UPRT"
"17767","UQCC1"
"17768","UQCC2"
"17769","UQCC3"
"17770","UQCR10"
"17771","UQCR11"
"17772","UQCRB"
"17773","UQCRC1"
"17774","UQCRC2"
"17775","UQCRFS1"
"17776","UQCRH"
"17777","UQCRHL"
"17778","UQCRQ"
"17779","URAD"
"17780","URB1"
"17781","URB2"
"17782","URGCP"
"17783","URGCP-MRPS24"
"17784","URI1"
"17785","URM1"
"17786","UROC1"
"17787","UROD"
"17788","UROS"
"17789","USB1"
"17790","USE1"
"17791","USF1"
"17792","USF2"
"17793","USF3"
"17794","USH1C"
"17795","USH1G"
"17796","USH2A"
"17797","USHBP1"
"17798","USO1"
"17799","USP1"
"17800","USP10"
"17801","USP11"
"17802","USP12"
"17803","USP13"
"17804","USP14"
"17805","USP15"
"17806","USP16"
"17807","USP17L1"
"17808","USP17L10"
"17809","USP17L11"
"17810","USP17L12"
"17811","USP17L13"
"17812","USP17L15"
"17813","USP17L17"
"17814","USP17L18"
"17815","USP17L19"
"17816","USP17L2"
"17817","USP17L20"
"17818","USP17L21"
"17819","USP17L22"
"17820","USP17L23"
"17821","USP17L24"
